timestamp,sensor_id,sensor_type,sensor_value
2024-01-29 23:49:00.687129,8,pressure,949.1243580329543
2024-01-29 23:49:00.687129,8,temperature,15.941310927846189
2024-01-29 23:49:00.687129,8,humidity,74.48161087002073
2024-01-29 23:49:00.687129,8,acceleration_x,6.867041832383304
2024-01-29 23:49:00.687129,8,acceleration_y,-6.879542265324887
2024-01-29 23:49:00.687129,8,acceleration_z,2.4079103810580094
2024-01-21 10:26:07.988352,1,pressure,1057.4349664185686
2024-01-21 10:26:07.988352,1,temperature,-13.432740250432538
2024-01-21 10:26:07.988352,1,humidity,7.527333562922111
2024-01-21 10:26:07.988352,1,acceleration_x,6.66716165840333
2024-01-21 10:26:07.988352,1,acceleration_y,8.44897724171529
2024-01-21 10:26:07.988352,1,acceleration_z,-1.4479715730228282
2024-02-01 20:09:36.477075,1,pressure,1129.9706006992
2024-02-01 20:09:36.477075,1,temperature,2.468261212353621
2024-02-01 20:09:36.477075,1,humidity,13.049228347558262
2024-02-01 20:09:36.477075,1,acceleration_x,5.991128634870806
2024-02-01 20:09:36.477075,1,acceleration_y,2.626714105735271
2024-02-01 20:09:36.477075,1,acceleration_z,5.363098935436788
2024-01-14 18:43:59.406152,4,pressure,984.584365609903
2024-01-14 18:43:59.406152,4,temperature,9.386640590179436
2024-01-14 18:43:59.406152,4,humidity,3.0921222591465125
2024-01-14 18:43:59.406152,4,acceleration_x,9.159775331084191
2024-01-14 18:43:59.406152,4,acceleration_y,-4.011730386503962
2024-01-14 18:43:59.406152,4,acceleration_z,-1.5310284925647686
2024-01-25 18:05:55.596587,10,pressure,1066.6121052413503
2024-01-25 18:05:55.596587,10,temperature,18.076463906175952
2024-01-25 18:05:55.596587,10,humidity,75.9424563180431
2024-01-25 18:05:55.596587,10,acceleration_x,-5.321943624734365
2024-01-25 18:05:55.596587,10,acceleration_y,-7.3886696106567795
2024-01-25 18:05:55.596587,10,acceleration_z,9.260016852004512
2024-02-18 05:53:17.779186,5,pressure,867.6156526376694
2024-02-18 05:53:17.779186,5,temperature,29.309797577365487
2024-02-18 05:53:17.779186,5,humidity,47.475214982865424
2024-02-18 05:53:17.779186,5,acceleration_x,6.756779207324108
2024-02-18 05:53:17.779186,5,acceleration_y,-7.825953739220437
2024-02-18 05:53:17.779186,5,acceleration_z,-5.707249608962169
2024-01-31 13:52:45.273694,7,pressure,936.9762500366422
2024-01-31 13:52:45.273694,7,temperature,-3.072738797747533
2024-01-31 13:52:45.273694,7,humidity,11.651306215318025
2024-01-31 13:52:45.273694,7,acceleration_x,-5.226208655183746
2024-01-31 13:52:45.273694,7,acceleration_y,8.154346412361878
2024-01-31 13:52:45.273694,7,acceleration_z,4.841698498497609
2024-01-09 14:25:16.121593,4,pressure,1032.4010535477778
2024-01-09 14:25:16.121593,4,temperature,37.2574826676535
2024-01-09 14:25:16.121593,4,humidity,10.808365699495647
2024-01-09 14:25:16.121593,4,acceleration_x,3.6499907445012543
2024-01-09 14:25:16.121593,4,acceleration_y,-3.982640628944411
2024-01-09 14:25:16.121593,4,acceleration_z,-0.5384272981644216
2024-01-31 17:19:37.566518,9,pressure,993.526474905827
2024-01-31 17:19:37.566518,9,temperature,34.75513181736864
2024-01-31 17:19:37.566518,9,humidity,35.72492604276749
2024-01-31 17:19:37.566518,9,acceleration_x,8.865151226839643
2024-01-31 17:19:37.566518,9,acceleration_y,-5.476005637778327
2024-01-31 17:19:37.566518,9,acceleration_z,-7.153853599800324
2024-03-09 23:29:10.245302,1,pressure,856.7967280122958
2024-03-09 23:29:10.245302,1,temperature,29.65706307235306
2024-03-09 23:29:10.245302,1,humidity,14.727822108010313
2024-03-09 23:29:10.245302,1,acceleration_x,-5.701562736791541
2024-03-09 23:29:10.245302,1,acceleration_y,2.127162468409372
2024-03-09 23:29:10.245302,1,acceleration_z,-2.7247204140181385
2024-03-18 21:20:39.124281,8,pressure,1149.8804020152602
2024-03-18 21:20:39.124281,8,temperature,4.788138869971203
2024-03-18 21:20:39.124281,8,humidity,51.460364951656956
2024-03-18 21:20:39.124281,8,acceleration_x,8.829128937142801
2024-03-18 21:20:39.124281,8,acceleration_y,9.920221667790145
2024-03-18 21:20:39.124281,8,acceleration_z,-4.337925045351804
2024-02-16 05:10:19.643875,2,pressure,925.7981433969335
2024-02-16 05:10:19.643875,2,temperature,21.854966731001547
2024-02-16 05:10:19.643875,2,humidity,79.5754855313007
2024-02-16 05:10:19.643875,2,acceleration_x,-7.1175226358621995
2024-02-16 05:10:19.643875,2,acceleration_y,-8.824011766889818
2024-02-16 05:10:19.643875,2,acceleration_z,2.2385200968377124
2024-02-02 02:30:44.328295,1,pressure,997.909421286907
2024-02-02 02:30:44.328295,1,temperature,-5.886984516496376
2024-02-02 02:30:44.328295,1,humidity,14.618322496135105
2024-02-02 02:30:44.328295,1,acceleration_x,-5.374163171112752
2024-02-02 02:30:44.328295,1,acceleration_y,5.057288445259571
2024-02-02 02:30:44.328295,1,acceleration_z,5.14310831748581
2024-01-17 02:15:46.394287,3,pressure,893.2915105330947
2024-01-17 02:15:46.394287,3,temperature,44.9669611033911
2024-01-17 02:15:46.394287,3,humidity,98.99953228406766
2024-01-17 02:15:46.394287,3,acceleration_x,3.0095444598516696
2024-01-17 02:15:46.394287,3,acceleration_y,2.041215210485227
2024-01-17 02:15:46.394287,3,acceleration_z,-4.586702570450041
2024-03-02 02:10:09.419263,6,pressure,949.3063256897278
2024-03-02 02:10:09.419263,6,temperature,47.80049577028397
2024-03-02 02:10:09.419263,6,humidity,94.8699990396002
2024-03-02 02:10:09.419263,6,acceleration_x,3.945866508009285
